transaction_id,claim_id,transaction_date,transaction_type,amount
TX-0015052,CLM-002145,2021-03-07,CaseReserveEstimate,2627.19
TX-0015053,CLM-002145,2021-09-19,Payment,1333.38
TX-0015054,CLM-002145,2021-09-19,CaseReserveEstimate,2050.25
TX-0015055,CLM-002145,2022-03-21,Payment,927.86
TX-0015056,CLM-002145,2022-03-21,CaseReserveEstimate,936.3
TX-0015057,CLM-002145,2022-11-23,Payment,861.47
TX-0015058,CLM-002145,2022-11-23,CaseReserveEstimate,0.0
TX-0015059,CLM-002146,2021-04-22,Payment,195.7
TX-0015060,CLM-002146,2021-04-22,CaseReserveEstimate,1269.08
TX-0015061,CLM-002146,2023-11-16,Payment,1063.66
TX-0015062,CLM-002146,2023-11-16,CaseReserveEstimate,118.23
TX-0015063,CLM-002146,2024-09-13,Payment,98.75
TX-0015064,CLM-002146,2024-09-13,CaseReserveEstimate,14.84
TX-0015065,CLM-002146,2025-01-09,Payment,24.46
TX-0015066,CLM-002146,2025-01-09,CaseReserveEstimate,0.0
TX-0015067,CLM-002146,2025-05-10,Payment,145.39
TX-0015068,CLM-002146,2025-05-10,CaseReserveEstimate,0.0
TX-0015069,CLM-002147,2020-11-14,Payment,771.24
TX-0015070,CLM-002147,2020-11-14,CaseReserveEstimate,1442.22
TX-0015071,CLM-002147,2021-02-02,Payment,313.59
TX-0015072,CLM-002147,2021-02-02,CaseReserveEstimate,1252.96
TX-0015073,CLM-002147,2022-09-24,Payment,1459.29
TX-0015074,CLM-002147,2022-09-24,CaseReserveEstimate,0.0
TX-0015075,CLM-002148,2022-05-28,Payment,5416.25
TX-0015076,CLM-002148,2022-05-28,CaseReserveEstimate,3155.63
TX-0015077,CLM-002148,2024-08-05,Payment,3059.95
TX-0015078,CLM-002148,2024-08-05,CaseReserveEstimate,0.0
TX-0015079,CLM-002149,2020-08-30,Payment,269.23
TX-0015080,CLM-002149,2020-08-30,CaseReserveEstimate,700.55
TX-0015081,CLM-002149,2020-11-03,Payment,152.43
TX-0015082,CLM-002149,2020-11-03,CaseReserveEstimate,1369.44
TX-0015083,CLM-002149,2021-11-28,Payment,696.16
TX-0015084,CLM-002149,2021-11-28,CaseReserveEstimate,545.99
TX-0015085,CLM-002149,2023-02-21,Payment,400.47
TX-0015086,CLM-002149,2023-02-21,CaseReserveEstimate,0.0
TX-0015087,CLM-002150,2022-02-21,Payment,4697.48
TX-0015088,CLM-002150,2022-02-21,CaseReserveEstimate,2111.04
TX-0015089,CLM-002150,2025-07-08,Payment,1696.41
TX-0015090,CLM-002150,2025-07-08,CaseReserveEstimate,0.0
TX-0015091,CLM-002151,2021-06-14,Payment,746.02
TX-0015092,CLM-002151,2021-06-14,CaseReserveEstimate,930.87
TX-0015093,CLM-002151,2021-08-16,Payment,180.21
TX-0015094,CLM-002151,2021-08-16,CaseReserveEstimate,1413.43
TX-0015095,CLM-002151,2024-01-31,Payment,1291.05
TX-0015096,CLM-002151,2024-01-31,CaseReserveEstimate,134.78
TX-0015097,CLM-002151,2024-12-08,Payment,122.93
TX-0015098,CLM-002151,2024-12-08,CaseReserveEstimate,0.0
TX-0015099,CLM-002152,2021-07-28,Payment,18804.24
TX-0015100,CLM-002152,2021-07-28,CaseReserveEstimate,14660.35
TX-0015101,CLM-002152,2022-02-15,Payment,13635.62
TX-0015102,CLM-002152,2022-02-15,CaseReserveEstimate,4730.32
TX-0015103,CLM-002152,2022-05-27,Payment,5405.78
TX-0015104,CLM-002152,2022-05-27,CaseReserveEstimate,0.0
TX-0015105,CLM-002153,2022-01-09,Payment,42908.66
TX-0015106,CLM-002153,2022-01-09,CaseReserveEstimate,15081.89
TX-0015107,CLM-002153,2022-09-21,Payment,18382.15
TX-0015108,CLM-002153,2022-09-21,CaseReserveEstimate,0.0
TX-0015109,CLM-002154,2021-07-01,Payment,1619.43
TX-0015110,CLM-002154,2021-07-01,CaseReserveEstimate,1662.48
TX-0015111,CLM-002154,2022-01-02,Payment,1560.13
TX-0015112,CLM-002154,2022-01-02,CaseReserveEstimate,0.0
TX-0015113,CLM-002155,2020-09-10,Payment,1892.27
TX-0015114,CLM-002155,2020-09-10,CaseReserveEstimate,6331.72
TX-0015115,CLM-002155,2021-10-25,Payment,4674.62
TX-0015116,CLM-002155,2021-10-25,CaseReserveEstimate,4217.93
TX-0015117,CLM-002155,2023-04-06,Payment,2811.34
TX-0015118,CLM-002155,2023-04-06,CaseReserveEstimate,995.1
TX-0015119,CLM-002155,2025-12-20,Payment,1253.22
TX-0015120,CLM-002155,2025-12-20,CaseReserveEstimate,0.0
TX-0015121,CLM-002156,2021-04-18,Payment,557.5
TX-0015122,CLM-002156,2021-04-18,CaseReserveEstimate,3955.46
TX-0015123,CLM-002156,2022-04-02,Payment,1555.4
TX-0015124,CLM-002156,2022-04-02,CaseReserveEstimate,1772.91
TX-0015125,CLM-002156,2022-05-31,Payment,196.26
TX-0015126,CLM-002156,2022-05-31,CaseReserveEstimate,1146.36
TX-0015127,CLM-002156,2023-10-18,Payment,1048.5
TX-0015128,CLM-002156,2023-10-18,CaseReserveEstimate,159.15
TX-0015129,CLM-002156,2024-02-04,Payment,120.54
TX-0015130,CLM-002156,2024-02-04,CaseReserveEstimate,0.0
TX-0015131,CLM-002157,2021-12-15,Payment,3985.58
TX-0015132,CLM-002157,2021-12-15,CaseReserveEstimate,1793.05
TX-0015133,CLM-002157,2023-01-19,Payment,2337.36
TX-0015134,CLM-002157,2023-01-19,CaseReserveEstimate,0.0
TX-0015135,CLM-002158,2021-03-20,Payment,23432.59
TX-0015136,CLM-002158,2021-03-20,CaseReserveEstimate,26200.98
TX-0015137,CLM-002158,2021-05-07,Payment,10935.28
TX-0015138,CLM-002158,2021-05-07,CaseReserveEstimate,10410.48
TX-0015139,CLM-002158,2021-06-21,Payment,9607.49
TX-0015140,CLM-002158,2021-06-21,CaseReserveEstimate,0.0
TX-0015141,CLM-002159,2020-03-14,Payment,216.46
TX-0015142,CLM-002159,2020-03-14,CaseReserveEstimate,6253.05
TX-0015143,CLM-002159,2020-08-23,Payment,1251.84
TX-0015144,CLM-002159,2020-08-23,CaseReserveEstimate,3765.17
TX-0015145,CLM-002159,2020-09-03,Payment,76.47
TX-0015146,CLM-002159,2020-09-03,CaseReserveEstimate,5363.96
TX-0015147,CLM-002159,2021-10-02,Payment,2258.89
TX-0015148,CLM-002159,2021-10-02,CaseReserveEstimate,1300.54
TX-0015149,CLM-002159,2023-11-08,Payment,1668.77
TX-0015150,CLM-002159,2023-11-08,CaseReserveEstimate,0.0
TX-0015151,CLM-002160,2020-06-15,Payment,1112.28
TX-0015152,CLM-002160,2020-06-15,CaseReserveEstimate,6394.59
TX-0015153,CLM-002160,2020-09-22,Payment,935.38
TX-0015154,CLM-002160,2020-09-22,CaseReserveEstimate,3995.44
TX-0015155,CLM-002160,2022-10-29,Payment,4111.38
TX-0015156,CLM-002160,2022-10-29,CaseReserveEstimate,235.87
TX-0015157,CLM-002160,2023-03-18,Payment,300.47
TX-0015158,CLM-002160,2023-03-18,CaseReserveEstimate,0.0
TX-0015159,CLM-002161,2023-04-28,Payment,2942.28
TX-0015160,CLM-002161,2023-04-28,CaseReserveEstimate,767.16
TX-0015161,CLM-002161,2024-10-01,Payment,443.92
TX-0015162,CLM-002161,2024-10-01,CaseReserveEstimate,149.9
TX-0015163,CLM-002161,2026-04-17,Payment,149.54
TX-0015164,CLM-002161,2026-04-17,CaseReserveEstimate,0.0
TX-0015165,CLM-002162,2021-07-01,Payment,8050.95
TX-0015166,CLM-002162,2021-07-01,CaseReserveEstimate,21357.1
TX-0015167,CLM-002162,2021-08-17,Payment,1765.59
TX-0015168,CLM-002162,2021-08-17,CaseReserveEstimate,15088.15
TX-0015169,CLM-002162,2022-07-25,Payment,9943.16
TX-0015170,CLM-002162,2022-07-25,CaseReserveEstimate,4184.07
TX-0015171,CLM-002162,2022-08-01,Payment,154.89
TX-0015172,CLM-002162,2022-08-01,CaseReserveEstimate,3485.42
TX-0015173,CLM-002162,2023-03-25,Payment,4138.78
TX-0015174,CLM-002162,2023-03-25,CaseReserveEstimate,0.0
TX-0015175,CLM-002163,2021-04-06,Payment,285.65
TX-0015176,CLM-002163,2021-04-06,CaseReserveEstimate,175.04
TX-0015177,CLM-002163,2021-06-24,Payment,46.4
TX-0015178,CLM-002163,2021-06-24,CaseReserveEstimate,64.95
TX-0015179,CLM-002163,2021-12-25,Payment,87.99
TX-0015180,CLM-002163,2021-12-25,CaseReserveEstimate,0.0
TX-0015181,CLM-002164,2021-02-03,Payment,2950.81
TX-0015182,CLM-002164,2021-02-03,CaseReserveEstimate,2789.89
TX-0015183,CLM-002164,2022-10-15,Payment,2634.34
TX-0015184,CLM-002164,2022-10-15,CaseReserveEstimate,6.51
TX-0015185,CLM-002164,2022-10-19,Payment,8.63
TX-0015186,CLM-002164,2022-10-19,CaseReserveEstimate,0.0
TX-0015187,CLM-002165,2020-10-18,Payment,1531.42
TX-0015188,CLM-002165,2020-10-18,CaseReserveEstimate,7414.73
TX-0015189,CLM-002165,2021-03-07,Payment,1607.22
TX-0015190,CLM-002165,2021-03-07,CaseReserveEstimate,4906.19
TX-0015191,CLM-002165,2021-07-08,Payment,1209.02
TX-0015192,CLM-002165,2021-07-08,CaseReserveEstimate,2629.18
TX-0015193,CLM-002165,2021-10-21,Payment,869.61
TX-0015194,CLM-002165,2021-10-21,CaseReserveEstimate,2539.53
TX-0015195,CLM-002165,2022-08-26,Payment,1824.54
TX-0015196,CLM-002165,2022-08-26,CaseReserveEstimate,897.89
TX-0015197,CLM-002165,2023-06-28,Payment,1010.84
TX-0015198,CLM-002165,2023-06-28,CaseReserveEstimate,0.0
TX-0015199,CLM-002165,2023-12-30,Payment,481.34
TX-0015200,CLM-002165,2023-12-30,CaseReserveEstimate,0.0
TX-0015201,CLM-002166,2022-01-04,Payment,2467.59
TX-0015202,CLM-002166,2022-01-04,CaseReserveEstimate,3881.64
TX-0015203,CLM-002166,2022-02-04,Payment,371.93
TX-0015204,CLM-002166,2022-02-04,CaseReserveEstimate,3294.05
TX-0015205,CLM-002166,2023-03-16,Payment,3675.32
TX-0015206,CLM-002166,2023-03-16,CaseReserveEstimate,0.0
TX-0015207,CLM-002167,2025-01-21,Payment,1702.02
TX-0015208,CLM-002167,2025-01-21,CaseReserveEstimate,158.97
TX-0015209,CLM-002167,2026-10-08,Payment,188.04
TX-0015210,CLM-002167,2026-10-08,CaseReserveEstimate,0.0
TX-0015211,CLM-002168,2021-08-04,Payment,720.11
TX-0015212,CLM-002168,2021-08-04,CaseReserveEstimate,13731.19
TX-0015213,CLM-002168,2022-05-03,Payment,8550.72
TX-0015214,CLM-002168,2022-05-03,CaseReserveEstimate,10712.02
TX-0015215,CLM-002168,2022-05-28,Payment,692.37
TX-0015216,CLM-002168,2022-05-28,CaseReserveEstimate,7027.56
TX-0015217,CLM-002168,2022-06-29,Payment,832.13
TX-0015218,CLM-002168,2022-06-29,CaseReserveEstimate,6426.04
TX-0015219,CLM-002168,2023-10-03,Payment,8397.48
TX-0015220,CLM-002168,2023-10-03,CaseReserveEstimate,0.0
TX-0015221,CLM-002169,2021-12-03,Payment,291.71
TX-0015222,CLM-002169,2021-12-03,CaseReserveEstimate,2495.96
TX-0015223,CLM-002169,2022-03-30,Payment,654.22
TX-0015224,CLM-002169,2022-03-30,CaseReserveEstimate,2040.28
TX-0015225,CLM-002169,2022-06-03,Payment,345.24
TX-0015226,CLM-002169,2022-06-03,CaseReserveEstimate,1049.71
TX-0015227,CLM-002169,2023-04-13,Payment,1303.61
TX-0015228,CLM-002169,2023-04-13,CaseReserveEstimate,253.65
TX-0015229,CLM-002169,2023-04-14,Payment,4.05
TX-0015230,CLM-002169,2023-04-14,CaseReserveEstimate,282.79
TX-0015231,CLM-002169,2023-07-08,Payment,252.65
TX-0015232,CLM-002169,2023-07-08,CaseReserveEstimate,0.0
TX-0015233,CLM-002170,2021-05-08,Payment,453.64
TX-0015234,CLM-002170,2021-05-08,CaseReserveEstimate,5326.92
TX-0015235,CLM-002170,2021-08-14,Payment,1150.8
TX-0015236,CLM-002170,2021-08-14,CaseReserveEstimate,3957.86
TX-0015237,CLM-002170,2023-10-21,Payment,5651.88
TX-0015238,CLM-002170,2023-10-21,CaseReserveEstimate,0.0
TX-0015239,CLM-002171,2021-10-07,Payment,2654.39
TX-0015240,CLM-002171,2021-10-07,CaseReserveEstimate,20086.1
TX-0015241,CLM-002171,2021-12-13,Payment,1416.36
TX-0015242,CLM-002171,2021-12-13,CaseReserveEstimate,7643.75
TX-0015243,CLM-002171,2021-12-19,Payment,115.66
TX-0015244,CLM-002171,2021-12-19,CaseReserveEstimate,7827.63
TX-0015245,CLM-002171,2022-06-27,Payment,3491.77
TX-0015246,CLM-002171,2022-06-27,CaseReserveEstimate,8884.4
TX-0015247,CLM-002171,2022-07-21,Payment,375.49
TX-0015248,CLM-002171,2022-07-21,CaseReserveEstimate,7274.13
TX-0015249,CLM-002171,2027-05-23,Payment,8009.69
TX-0015250,CLM-002171,2027-05-23,CaseReserveEstimate,0.0
TX-0015251,CLM-002172,2024-02-21,Payment,15231.28
TX-0015252,CLM-002172,2024-02-21,CaseReserveEstimate,4083.69
TX-0015253,CLM-002172,2026-03-27,Payment,3473.8
TX-0015254,CLM-002172,2026-03-27,CaseReserveEstimate,499.7
TX-0015255,CLM-002172,2027-03-18,Payment,442.83
TX-0015256,CLM-002172,2027-03-18,CaseReserveEstimate,0.0
TX-0015257,CLM-002173,2022-11-28,Payment,1401.27
TX-0015258,CLM-002173,2022-11-28,CaseReserveEstimate,327.97
TX-0015259,CLM-002173,2023-06-21,Payment,336.51
TX-0015260,CLM-002173,2023-06-21,CaseReserveEstimate,0.0
TX-0015261,CLM-002174,2021-10-18,Payment,2804.33
TX-0015262,CLM-002174,2021-10-18,CaseReserveEstimate,5090.68
TX-0015263,CLM-002174,2022-10-13,Payment,3598.06
TX-0015264,CLM-002174,2022-10-13,CaseReserveEstimate,2717.16
TX-0015265,CLM-002174,2023-07-27,Payment,1673.96
TX-0015266,CLM-002174,2023-07-27,CaseReserveEstimate,81.73
TX-0015267,CLM-002174,2023-08-12,Payment,68.22
TX-0015268,CLM-002174,2023-08-12,CaseReserveEstimate,0.0
TX-0015269,CLM-002175,2021-03-06,Payment,276.52
TX-0015270,CLM-002175,2021-03-06,CaseReserveEstimate,8512.45
TX-0015271,CLM-002175,2021-03-16,Payment,193.25
TX-0015272,CLM-002175,2021-03-16,CaseReserveEstimate,12259.01
TX-0015273,CLM-002175,2022-04-30,Payment,8439.11
TX-0015274,CLM-002175,2022-04-30,CaseReserveEstimate,3986.78
TX-0015275,CLM-002175,2022-06-10,Payment,646.09
TX-0015276,CLM-002175,2022-06-10,CaseReserveEstimate,3583.3
TX-0015277,CLM-002175,2023-02-25,Payment,3152.13
TX-0015278,CLM-002175,2023-02-25,CaseReserveEstimate,570.26
TX-0015279,CLM-002175,2023-05-28,Payment,806.4
TX-0015280,CLM-002175,2023-05-28,CaseReserveEstimate,0.0
TX-0015281,CLM-002176,2022-02-06,Payment,426.39
TX-0015282,CLM-002176,2022-02-06,CaseReserveEstimate,8272.36
TX-0015283,CLM-002176,2022-02-09,Payment,30.62
TX-0015284,CLM-002176,2022-02-09,CaseReserveEstimate,10367.97
TX-0015285,CLM-002176,2023-11-09,Payment,6753.25
TX-0015286,CLM-002176,2023-11-09,CaseReserveEstimate,5791.19
TX-0015287,CLM-002176,2024-02-22,Payment,605.54
TX-0015288,CLM-002176,2024-02-22,CaseReserveEstimate,1979.44
TX-0015289,CLM-002176,2025-04-10,Payment,1478.6
TX-0015290,CLM-002176,2025-04-10,CaseReserveEstimate,0.0
TX-0015291,CLM-002177,2021-12-24,Payment,2838.58
TX-0015292,CLM-002177,2021-12-24,CaseReserveEstimate,31123.44
TX-0015293,CLM-002177,2022-04-11,Payment,6296.3
TX-0015294,CLM-002177,2022-04-11,CaseReserveEstimate,24837.77
TX-0015295,CLM-002177,2022-06-06,Payment,3164.6
TX-0015296,CLM-002177,2022-06-06,CaseReserveEstimate,17482.63
TX-0015297,CLM-002177,2022-07-23,Payment,2477.66
TX-0015298,CLM-002177,2022-07-23,CaseReserveEstimate,16914.82
TX-0015299,CLM-002177,2023-08-25,Payment,15653.99
TX-0015300,CLM-002177,2023-08-25,CaseReserveEstimate,0.0
TX-0015301,CLM-002178,2021-07-27,Payment,1938.61
TX-0015302,CLM-002178,2021-07-27,CaseReserveEstimate,3271.21
TX-0015303,CLM-002178,2021-12-31,Payment,2228.74
TX-0015304,CLM-002178,2021-12-31,CaseReserveEstimate,0.0
TX-0015305,CLM-002179,2022-12-02,Payment,1091.26
TX-0015306,CLM-002179,2022-12-02,CaseReserveEstimate,266.18
TX-0015307,CLM-002179,2023-01-15,Payment,115.05
TX-0015308,CLM-002179,2023-01-15,CaseReserveEstimate,127.01
TX-0015309,CLM-002179,2023-03-17,Payment,144.54
TX-0015310,CLM-002179,2023-03-17,CaseReserveEstimate,0.0
TX-0015311,CLM-002180,2023-11-12,Payment,14535.17
TX-0015312,CLM-002180,2023-11-12,CaseReserveEstimate,5964.29
TX-0015313,CLM-002180,2025-08-19,Payment,4108.52
TX-0015314,CLM-002180,2025-08-19,CaseReserveEstimate,0.0
TX-0015315,CLM-002181,2023-04-10,Payment,5082.91
TX-0015316,CLM-002181,2023-04-10,CaseReserveEstimate,320.44
TX-0015317,CLM-002181,2023-06-27,Payment,329.22
TX-0015318,CLM-002181,2023-06-27,CaseReserveEstimate,0.0
TX-0015319,CLM-002182,2022-06-05,Payment,564.02
TX-0015320,CLM-002182,2022-06-05,CaseReserveEstimate,1142.65
TX-0015321,CLM-002182,2022-07-13,Payment,79.14
TX-0015322,CLM-002182,2022-07-13,CaseReserveEstimate,946.8
TX-0015323,CLM-002182,2028-11-20,Payment,1120.52
TX-0015324,CLM-002182,2028-11-20,CaseReserveEstimate,0.0
TX-0015325,CLM-002183,2021-05-09,Payment,101.52
TX-0015326,CLM-002183,2021-05-09,CaseReserveEstimate,7115.37
TX-0015327,CLM-002183,2022-12-22,Payment,5410.46
TX-0015328,CLM-002183,2022-12-22,CaseReserveEstimate,2503.96
TX-0015329,CLM-002183,2024-08-23,Payment,2149.13
TX-0015330,CLM-002183,2024-08-23,CaseReserveEstimate,0.0
TX-0015331,CLM-002184,2021-05-07,Payment,329.22
TX-0015332,CLM-002184,2021-05-07,CaseReserveEstimate,24129.07
TX-0015333,CLM-002184,2021-10-24,Payment,10290.21
TX-0015334,CLM-002184,2021-10-24,CaseReserveEstimate,18704.48
TX-0015335,CLM-002184,2021-12-15,Payment,3087.08
TX-0015336,CLM-002184,2021-12-15,CaseReserveEstimate,19304.32
TX-0015337,CLM-002184,2022-09-28,Payment,13713.21
TX-0015338,CLM-002184,2022-09-28,CaseReserveEstimate,0.0
TX-0015339,CLM-002185,2022-07-31,Payment,1271.51
TX-0015340,CLM-002185,2022-07-31,CaseReserveEstimate,981.48
TX-0015341,CLM-002185,2022-12-12,Payment,488.7
TX-0015342,CLM-002185,2022-12-12,CaseReserveEstimate,913.4
TX-0015343,CLM-002185,2023-01-05,Payment,76.91
TX-0015344,CLM-002185,2023-01-05,CaseReserveEstimate,676.41
TX-0015345,CLM-002185,2023-01-13,Payment,27.64
TX-0015346,CLM-002185,2023-01-13,CaseReserveEstimate,904.93
TX-0015347,CLM-002185,2023-06-13,Payment,420.95
TX-0015348,CLM-002185,2023-06-13,CaseReserveEstimate,617.9
TX-0015349,CLM-002185,2024-02-20,Payment,493.18
TX-0015350,CLM-002185,2024-02-20,CaseReserveEstimate,0.0
TX-0015351,CLM-002186,2022-02-10,Payment,51896.98
TX-0015352,CLM-002186,2022-02-10,CaseReserveEstimate,17656.1
TX-0015353,CLM-002186,2022-02-22,Payment,1884.44
TX-0015354,CLM-002186,2022-02-22,CaseReserveEstimate,32520.79
TX-0015355,CLM-002186,2022-08-11,Payment,21860.19
TX-0015356,CLM-002186,2022-08-11,CaseReserveEstimate,0.0
TX-0015357,CLM-002187,2021-09-19,Payment,647.84
TX-0015358,CLM-002187,2021-09-19,CaseReserveEstimate,3458.66
TX-0015359,CLM-002187,2022-02-16,Payment,841.31
TX-0015360,CLM-002187,2022-02-16,CaseReserveEstimate,1558.26
TX-0015361,CLM-002187,2022-06-18,Payment,586.27
TX-0015362,CLM-002187,2022-06-18,CaseReserveEstimate,1973.37
TX-0015363,CLM-002187,2023-02-16,Payment,888.17
TX-0015364,CLM-002187,2023-02-16,CaseReserveEstimate,1171.08
TX-0015365,CLM-002187,2023-08-31,Payment,485.8
TX-0015366,CLM-002187,2023-08-31,CaseReserveEstimate,649.58
TX-0015367,CLM-002187,2025-01-23,Payment,656.92
TX-0015368,CLM-002187,2025-01-23,CaseReserveEstimate,0.0
TX-0015369,CLM-002188,2022-03-29,Payment,4148.05
TX-0015370,CLM-002188,2022-03-29,CaseReserveEstimate,5622.78
TX-0015371,CLM-002188,2022-07-30,Payment,1779.25
TX-0015372,CLM-002188,2022-07-30,CaseReserveEstimate,3758.2
TX-0015373,CLM-002188,2022-08-07,Payment,102.93
TX-0015374,CLM-002188,2022-08-07,CaseReserveEstimate,5543.52
TX-0015375,CLM-002188,2023-05-31,Payment,3086.92
TX-0015376,CLM-002188,2023-05-31,CaseReserveEstimate,364.04
TX-0015377,CLM-002188,2023-08-03,Payment,480.67
TX-0015378,CLM-002188,2023-08-03,CaseReserveEstimate,0.0
TX-0015379,CLM-002189,2021-07-16,Payment,722.29
TX-0015380,CLM-002189,2021-07-16,CaseReserveEstimate,1816.95
TX-0015381,CLM-002189,2022-01-06,Payment,879.37
TX-0015382,CLM-002189,2022-01-06,CaseReserveEstimate,1371.23
TX-0015383,CLM-002189,2022-06-13,Payment,648.66
TX-0015384,CLM-002189,2022-06-13,CaseReserveEstimate,635.47
TX-0015385,CLM-002189,2022-08-12,Payment,208.59
TX-0015386,CLM-002189,2022-08-12,CaseReserveEstimate,489.11
TX-0015387,CLM-002189,2023-01-09,Payment,434.84
TX-0015388,CLM-002189,2023-01-09,CaseReserveEstimate,0.0
TX-0015389,CLM-002190,2022-02-06,Payment,1622.77
TX-0015390,CLM-002190,2022-02-06,CaseReserveEstimate,7451.01
TX-0015391,CLM-002190,2022-06-13,Payment,3029.31
TX-0015392,CLM-002190,2022-06-13,CaseReserveEstimate,4299.06
TX-0015393,CLM-002190,2022-07-14,Payment,679.29
TX-0015394,CLM-002190,2022-07-14,CaseReserveEstimate,3509.27
TX-0015395,CLM-002190,2023-01-29,Payment,3874.67
TX-0015396,CLM-002190,2023-01-29,CaseReserveEstimate,0.0
TX-0015397,CLM-002191,2021-12-06,Payment,1281.91
TX-0015398,CLM-002191,2021-12-06,CaseReserveEstimate,5331.75
TX-0015399,CLM-002191,2023-01-15,Payment,6555.35
TX-0015400,CLM-002191,2023-01-15,CaseReserveEstimate,0.0
TX-0015401,CLM-002192,2022-01-03,Payment,28.95
TX-0015402,CLM-002192,2022-01-03,CaseReserveEstimate,1577.02
TX-0015403,CLM-002192,2022-02-09,Payment,102.81
TX-0015404,CLM-002192,2022-02-09,CaseReserveEstimate,1974.34
TX-0015405,CLM-002192,2024-03-16,Payment,1646.93
TX-0015406,CLM-002192,2024-03-16,CaseReserveEstimate,330.61
TX-0015407,CLM-002192,2024-05-05,Payment,51.8
TX-0015408,CLM-002192,2024-05-05,CaseReserveEstimate,433.32
TX-0015409,CLM-002192,2027-04-10,Payment,427.27
TX-0015410,CLM-002192,2027-04-10,CaseReserveEstimate,0.0
TX-0015411,CLM-002193,2022-07-25,Payment,60322.99
TX-0015412,CLM-002193,2022-07-25,CaseReserveEstimate,40919.87
TX-0015413,CLM-002193,2023-12-02,Payment,46310.42
TX-0015414,CLM-002193,2023-12-02,CaseReserveEstimate,11002.26
TX-0015415,CLM-002193,2024-04-07,Payment,6445.86
TX-0015416,CLM-002193,2024-04-07,CaseReserveEstimate,6102.37
TX-0015417,CLM-002193,2024-04-12,Payment,234.11
TX-0015418,CLM-002193,2024-04-12,CaseReserveEstimate,6620.96
TX-0015419,CLM-002193,2024-08-25,Payment,5274.01
TX-0015420,CLM-002193,2024-08-25,CaseReserveEstimate,0.0
TX-0015421,CLM-002194,2021-09-09,Payment,2144.24
TX-0015422,CLM-002194,2021-09-09,CaseReserveEstimate,4879.12
TX-0015423,CLM-002194,2022-01-20,Payment,1624.98
TX-0015424,CLM-002194,2022-01-20,CaseReserveEstimate,2029.11
TX-0015425,CLM-002194,2022-07-28,Payment,1854.35
TX-0015426,CLM-002194,2022-07-28,CaseReserveEstimate,0.0
TX-0015427,CLM-002195,2021-06-10,Payment,463.6
TX-0015428,CLM-002195,2021-06-10,CaseReserveEstimate,5499.16
TX-0015429,CLM-002195,2022-04-14,Payment,5164.48
TX-0015430,CLM-002195,2022-04-14,CaseReserveEstimate,0.0
TX-0015431,CLM-002196,2022-05-10,Payment,8054.44
TX-0015432,CLM-002196,2022-05-10,CaseReserveEstimate,14944.38
TX-0015433,CLM-002196,2022-05-25,Payment,375.49
TX-0015434,CLM-002196,2022-05-25,CaseReserveEstimate,15347.92
TX-0015435,CLM-002196,2022-09-12,Payment,2464.23
TX-0015436,CLM-002196,2022-09-12,CaseReserveEstimate,8934.26
TX-0015437,CLM-002196,2024-07-30,Payment,8260.95
TX-0015438,CLM-002196,2024-07-30,CaseReserveEstimate,2998.61
TX-0015439,CLM-002196,2027-06-17,Payment,2412.59
TX-0015440,CLM-002196,2027-06-17,CaseReserveEstimate,0.0
TX-0015441,CLM-002197,2022-11-22,Payment,19056.88
TX-0015442,CLM-002197,2022-11-22,CaseReserveEstimate,37539.96
TX-0015443,CLM-002197,2023-04-08,Payment,6836.04
TX-0015444,CLM-002197,2023-04-08,CaseReserveEstimate,22649.9
TX-0015445,CLM-002197,2023-07-03,Payment,3640.53
TX-0015446,CLM-002197,2023-07-03,CaseReserveEstimate,31093.21
TX-0015447,CLM-002197,2026-01-30,Payment,17322.17
TX-0015448,CLM-002197,2026-01-30,CaseReserveEstimate,0.0
TX-0015449,CLM-002198,2021-06-19,Payment,3621.21
TX-0015450,CLM-002198,2021-06-19,CaseReserveEstimate,9482.82
TX-0015451,CLM-002198,2021-08-12,Payment,2929.18
TX-0015452,CLM-002198,2021-08-12,CaseReserveEstimate,18057.23
TX-0015453,CLM-002198,2022-04-27,Payment,12526.04
TX-0015454,CLM-002198,2022-04-27,CaseReserveEstimate,5061.29
TX-0015455,CLM-002198,2022-10-04,Payment,5843.9
TX-0015456,CLM-002198,2022-10-04,CaseReserveEstimate,0.0
TX-0015457,CLM-002199,2022-01-01,Payment,439.64
TX-0015458,CLM-002199,2022-01-01,CaseReserveEstimate,2421.75
TX-0015459,CLM-002199,2022-05-22,Payment,696.11
TX-0015460,CLM-002199,2022-05-22,CaseReserveEstimate,3082.92
TX-0015461,CLM-002199,2022-07-17,Payment,250.55
