claim_id,rating_group,accident_year,accident_date,report_date,close_date,status
CLM-002428,B,2022,2022-10-05,2022-12-10,2024-01-17,Closed
CLM-002429,B,2022,2022-05-01,2022-06-01,,Open
CLM-002430,B,2022,2022-11-16,2022-12-14,2024-12-13,Closed
CLM-002431,B,2022,2022-05-16,2022-05-22,2024-03-27,Closed
CLM-002432,B,2022,2022-10-16,2022-11-16,,Open
CLM-002433,B,2022,2022-10-31,2022-12-29,,Open
CLM-002434,B,2022,2022-06-07,2022-07-01,2023-03-16,Closed
CLM-002435,B,2022,2022-09-01,2022-11-16,,Open
CLM-002436,B,2022,2022-02-13,2022-04-28,,Open
CLM-002437,B,2022,2022-07-01,2022-07-18,,Open
CLM-002438,B,2022,2022-05-17,2022-09-01,,Open
CLM-002439,B,2022,2022-12-15,2023-01-15,2024-06-07,Closed
CLM-002440,B,2022,2022-12-07,2023-01-07,,Open
CLM-002441,B,2022,2022-10-13,2022-11-14,,Open
CLM-002442,B,2022,2022-12-13,2023-01-13,2024-10-08,Closed
CLM-002443,B,2022,2022-12-23,2022-12-26,,Open
CLM-002444,B,2022,2022-10-08,2022-11-02,2024-12-20,Closed
CLM-002445,B,2022,2022-08-05,2022-08-15,2024-05-09,Closed
CLM-002446,B,2022,2022-03-16,2022-07-04,,Open
CLM-002447,B,2022,2022-10-25,2023-02-08,2025-04-30,Closed
CLM-002448,B,2022,2022-03-12,2022-05-10,2024-02-22,Closed
CLM-002449,B,2022,2022-03-09,2022-04-02,,Open
CLM-002450,B,2022,2022-11-18,2022-12-01,2023-09-12,Closed
CLM-002451,B,2022,2022-02-11,2022-02-28,2024-12-14,Closed
CLM-002452,B,2022,2022-02-21,2022-07-12,2024-05-10,Closed
CLM-002453,B,2022,2022-07-06,2022-07-23,2025-06-19,Closed
CLM-002454,B,2022,2022-08-02,2022-08-06,2025-03-05,Closed
CLM-002455,B,2022,2022-01-17,2022-03-26,,Open
CLM-002456,B,2022,2022-05-19,2022-08-26,,Open
CLM-002457,B,2022,2022-03-24,2022-07-15,2023-12-28,Closed
CLM-002458,B,2022,2022-04-21,2022-06-28,2025-03-26,Closed
CLM-002459,B,2022,2022-03-08,2022-05-25,2025-05-29,Closed
CLM-002460,B,2022,2022-09-05,2022-10-06,,Open
CLM-002461,B,2022,2022-06-22,2022-06-27,2025-06-09,Closed
CLM-002462,B,2022,2022-12-17,2023-01-16,,Open
CLM-002463,B,2022,2022-01-04,2022-02-22,2024-01-19,Closed
CLM-002464,B,2022,2022-10-11,2022-11-06,2023-12-07,Closed
CLM-002465,B,2022,2022-11-29,2022-12-24,,Open
CLM-002466,B,2022,2022-06-27,2022-07-10,2025-05-20,Closed
CLM-002467,B,2022,2022-09-13,2022-09-26,2025-08-30,Closed
CLM-002468,B,2022,2022-06-10,2022-10-18,,Open
CLM-002469,B,2022,2022-08-06,2022-12-18,,Open
CLM-002470,B,2022,2022-11-28,2022-12-27,,Open
CLM-002471,B,2023,2023-12-02,2024-02-26,,Open
CLM-002472,B,2023,2023-07-12,2023-09-29,,Open
CLM-002473,B,2023,2023-07-29,2023-09-13,,Open
CLM-002474,B,2023,2023-06-18,2023-07-27,2024-03-31,Closed
CLM-002475,B,2023,2023-02-02,2023-03-20,2025-08-16,Closed
CLM-002476,B,2023,2023-10-12,2023-12-05,,Open
CLM-002477,B,2023,2023-04-30,2023-05-16,,Open
CLM-002478,B,2023,2023-03-29,2023-05-21,2024-04-15,Closed
CLM-002479,B,2023,2023-10-13,2024-01-17,,Open
CLM-002480,B,2023,2023-03-14,2023-04-08,,Open
CLM-002481,B,2023,2023-09-07,2023-09-30,2024-10-02,Closed
CLM-002482,B,2023,2023-06-23,2023-08-05,2024-06-26,Closed
CLM-002483,B,2023,2023-10-19,2023-11-05,,Open
CLM-002484,B,2023,2023-01-19,2023-01-29,,Open
CLM-002485,B,2023,2023-10-10,2023-12-24,2024-06-23,Closed
CLM-002486,B,2023,2023-03-25,2023-04-14,2025-04-30,Closed
CLM-002487,B,2023,2023-11-14,2023-12-14,2025-08-20,Closed
CLM-002488,B,2023,2023-05-10,2023-05-28,,Open
CLM-002489,B,2023,2023-01-03,2023-03-27,2025-02-07,Closed
CLM-002490,B,2023,2023-06-27,2023-08-25,,Open
CLM-002491,B,2023,2023-01-20,2023-02-13,2025-11-11,Closed
CLM-002492,B,2023,2023-04-09,2023-04-20,2025-12-11,Closed
CLM-002493,B,2023,2023-09-19,2023-10-11,2025-03-10,Closed
CLM-002494,B,2023,2023-07-24,2023-09-09,,Open
CLM-002495,B,2023,2023-09-16,2023-10-20,,Open
CLM-002496,B,2023,2023-11-17,2023-12-19,,Open
CLM-002497,B,2023,2023-06-20,2023-07-25,2025-06-21,Closed
CLM-002498,B,2023,2023-07-18,2023-09-11,2024-11-11,Closed
CLM-002499,B,2023,2023-01-22,2023-02-20,2024-08-10,Closed
CLM-002500,B,2023,2023-04-15,2023-05-28,,Open
CLM-002501,B,2023,2023-09-22,2023-10-05,,Open
CLM-002502,B,2023,2023-01-23,2023-09-11,2024-02-14,Closed
CLM-002503,B,2023,2023-05-12,2023-06-04,,Open
CLM-002504,B,2023,2023-02-19,2023-03-26,2024-04-15,Closed
CLM-002505,B,2023,2023-11-09,2023-12-26,,Open
CLM-002506,B,2023,2023-07-24,2023-08-14,,Open
CLM-002507,B,2023,2023-08-24,2023-09-23,2025-12-01,Closed
CLM-002508,B,2023,2023-09-07,2023-10-06,2025-03-25,Closed
CLM-002509,B,2023,2023-03-23,2023-04-06,2024-03-29,Closed
CLM-002510,B,2023,2023-01-19,2023-03-02,2025-11-20,Closed
CLM-002511,B,2023,2023-05-26,2023-06-03,2025-04-10,Closed
CLM-002512,B,2023,2023-03-09,2023-07-08,,Open
CLM-002513,B,2023,2023-04-28,2023-06-23,,Open
CLM-002514,B,2023,2023-04-27,2023-06-16,,Open
CLM-002515,B,2023,2023-10-13,2023-10-20,2025-03-30,Closed
CLM-002516,B,2023,2023-04-27,2023-05-12,,Open
CLM-002517,B,2023,2023-02-25,2023-05-27,,Open
CLM-002519,B,2023,2023-01-18,2023-04-06,,Open
CLM-002520,B,2023,2023-03-16,2023-05-23,,Open
CLM-002521,B,2023,2023-05-07,2023-06-21,2024-05-12,Closed
CLM-002522,B,2023,2023-01-23,2023-02-07,,Open
CLM-002523,B,2023,2023-11-25,2024-01-30,,Open
CLM-002524,B,2023,2023-05-09,2023-05-21,2024-06-29,Closed
CLM-002525,B,2023,2023-10-13,2023-10-24,,Open
CLM-002526,B,2023,2023-02-19,2023-03-01,2023-11-29,Closed
CLM-002527,B,2023,2023-07-10,2023-09-13,2024-05-25,Closed
CLM-002528,B,2023,2023-02-16,2023-03-16,2024-06-07,Closed
CLM-002529,B,2023,2023-03-26,2023-04-27,,Open
CLM-002530,B,2023,2023-05-29,2023-06-27,,Open
CLM-002531,B,2023,2023-11-11,2023-11-23,2025-05-26,Closed
CLM-002532,B,2023,2023-04-22,2023-05-09,,Open
CLM-002533,B,2023,2023-10-03,2023-10-21,2024-11-22,Closed
CLM-002534,B,2023,2023-02-03,2023-02-12,2024-09-27,Closed
CLM-002535,B,2023,2023-04-02,2023-04-22,,Open
CLM-002536,B,2023,2023-08-09,2023-08-21,,Open
CLM-002537,B,2023,2023-06-20,2023-08-06,2025-01-24,Closed
CLM-002538,B,2023,2023-07-03,2023-08-22,,Open
CLM-002539,B,2023,2023-09-05,2023-09-15,2025-11-02,Closed
CLM-002540,B,2023,2023-01-29,2023-02-21,2025-11-01,Closed
CLM-002541,B,2023,2023-09-11,2024-01-21,,Open
CLM-002542,B,2023,2023-11-11,2023-11-24,,Open
CLM-002543,B,2023,2023-10-07,2023-11-18,,Open
CLM-002544,B,2023,2023-04-14,2023-05-16,,Open
CLM-002545,B,2023,2023-05-09,2023-07-19,2025-12-21,Closed
CLM-002546,B,2023,2023-12-17,2024-01-23,,Open
CLM-002547,B,2023,2023-10-16,2023-11-06,,Open
CLM-002548,B,2023,2023-12-07,2024-01-07,,Open
CLM-002549,B,2023,2023-11-30,2024-01-01,,Open
CLM-002550,B,2023,2023-06-08,2023-07-05,2024-02-17,Closed
CLM-002551,B,2023,2023-02-17,2023-02-27,2025-07-07,Closed
CLM-002552,B,2023,2023-03-25,2023-06-14,2025-09-18,Closed
CLM-002553,B,2023,2023-04-18,2023-06-27,,Open
CLM-002554,B,2023,2023-11-01,2023-11-14,,Open
CLM-002555,B,2023,2023-04-11,2023-05-04,,Open
CLM-002556,B,2023,2023-05-12,2023-06-06,2025-07-24,Closed
CLM-002557,B,2023,2023-11-07,2023-11-18,,Open
CLM-002558,B,2023,2023-03-01,2023-03-07,,Open
CLM-002559,B,2023,2023-08-31,2023-09-17,2024-12-14,Closed
CLM-002560,B,2023,2023-07-21,2023-08-12,,Open
CLM-002561,B,2023,2023-12-26,2024-01-04,,Open
CLM-002562,B,2023,2023-06-28,2023-08-01,2024-10-02,Closed
CLM-002563,B,2023,2023-07-10,2023-09-24,,Open
CLM-002564,B,2023,2023-11-07,2024-01-04,2025-09-24,Closed
CLM-002565,B,2023,2023-12-28,2024-01-24,,Open
CLM-002566,B,2023,2023-09-24,2023-09-30,,Open
CLM-002567,B,2023,2023-09-12,2023-11-04,2025-02-20,Closed
CLM-002568,B,2023,2023-11-16,2023-12-19,,Open
CLM-002569,B,2023,2023-12-24,2024-02-04,,Open
CLM-002570,B,2023,2023-09-26,2024-02-14,2025-02-25,Closed
CLM-002571,B,2023,2023-04-17,2023-05-02,,Open
CLM-002572,B,2023,2023-08-23,2023-08-26,,Open
CLM-002573,B,2023,2023-03-28,2023-04-09,2025-11-22,Closed
CLM-002574,B,2023,2023-07-02,2023-08-15,,Open
CLM-002575,B,2023,2023-06-12,2023-07-12,,Open
CLM-002576,B,2023,2023-12-27,2024-01-07,2025-03-21,Closed
CLM-002577,B,2023,2023-07-22,2023-07-31,,Open
CLM-002578,B,2023,2023-12-17,2024-01-08,,Open
CLM-002579,B,2023,2023-10-22,2023-11-02,,Open
CLM-002580,B,2023,2023-11-06,2023-12-21,,Open
CLM-002581,B,2023,2023-03-03,2023-03-24,,Open
CLM-002582,B,2023,2023-10-10,2023-10-28,,Open
CLM-002583,B,2023,2023-04-02,2023-04-18,,Open
CLM-002584,B,2023,2023-07-30,2023-09-05,2025-02-12,Closed
CLM-002585,B,2023,2023-06-27,2023-07-28,2025-04-22,Closed
CLM-002586,B,2023,2023-04-05,2023-05-10,2024-06-12,Closed
CLM-002587,B,2023,2023-12-26,2024-01-29,2025-07-30,Closed
CLM-002588,B,2023,2023-11-16,2023-12-14,,Open
CLM-002589,B,2023,2023-07-29,2023-08-11,2025-02-11,Closed
CLM-002590,B,2023,2023-01-04,2023-01-20,,Open
CLM-002591,B,2023,2023-03-08,2023-03-29,2025-10-27,Closed
CLM-002592,B,2023,2023-03-25,2023-08-28,,Open
CLM-002593,B,2023,2023-12-21,2023-12-31,2025-01-12,Closed
CLM-002594,B,2023,2023-05-28,2023-06-18,2024-10-04,Closed
CLM-002595,B,2023,2023-01-18,2023-02-19,,Open
CLM-002596,B,2023,2023-08-02,2023-08-25,,Open
CLM-002597,B,2023,2023-12-13,2024-02-21,,Open
CLM-002598,B,2023,2023-07-24,2023-08-16,,Open
CLM-002599,B,2023,2023-06-12,2023-07-06,2024-10-23,Closed
CLM-002600,B,2023,2023-03-06,2023-05-02,2023-06-10,Closed
CLM-002601,B,2023,2023-11-17,2024-03-23,2024-08-31,Closed
CLM-002602,B,2023,2023-02-08,2023-05-11,2025-11-28,Closed
CLM-002603,B,2023,2023-12-07,2024-01-02,2025-05-22,Closed
CLM-002604,B,2023,2023-03-23,2023-04-20,2024-10-05,Closed
CLM-002605,B,2023,2023-02-20,2023-03-23,2024-02-22,Closed
CLM-002606,B,2023,2023-05-08,2023-06-10,,Open
CLM-002607,B,2023,2023-01-02,2023-01-17,2024-03-26,Closed
CLM-002608,B,2023,2023-01-06,2023-03-10,,Open
CLM-002609,B,2023,2023-03-10,2023-04-14,,Open
CLM-002610,B,2023,2023-09-10,2023-10-08,2025-08-18,Closed
CLM-002611,B,2023,2023-10-25,2023-11-04,2025-10-31,Closed
CLM-002612,B,2023,2023-04-01,2023-05-02,2025-08-13,Closed
CLM-002613,B,2023,2023-08-24,2023-08-30,,Open
CLM-002614,B,2023,2023-05-09,2023-05-27,,Open
CLM-002615,B,2023,2023-06-08,2023-06-27,2025-08-24,Closed
CLM-002616,B,2023,2023-05-03,2023-06-09,2024-03-14,Closed
CLM-002617,B,2023,2023-11-22,2024-04-04,,Open
CLM-002618,B,2023,2023-07-06,2023-08-22,,Open
CLM-002619,B,2023,2023-07-04,2023-10-07,2025-04-26,Closed
CLM-002620,B,2023,2023-11-10,2023-12-30,,Open
CLM-002621,B,2023,2023-08-28,2023-11-09,,Open
CLM-002622,B,2023,2023-02-24,2023-07-06,2024-11-14,Closed
CLM-002623,B,2023,2023-03-10,2023-03-26,2025-07-31,Closed
CLM-002624,B,2023,2023-05-05,2023-05-20,,Open
CLM-002625,B,2023,2023-02-05,2023-03-28,,Open
CLM-002626,B,2023,2023-09-10,2023-10-09,,Open
CLM-002627,B,2023,2023-06-30,2023-08-04,,Open
CLM-002628,B,2023,2023-01-17,2023-02-10,,Open
CLM-002629,B,2023,2023-05-27,2023-06-14,,Open
CLM-002630,B,2023,2023-10-30,2024-02-16,,Open
CLM-002631,B,2024,2024-01-17,2024-02-07,,Open
CLM-002632,B,2024,2024-03-12,2024-04-14,,Open
CLM-002633,B,2024,2024-06-07,2024-08-25,,Open
CLM-002634,B,2024,2024-03-06,2024-04-15,,Open
CLM-002635,B,2024,2024-07-21,2024-10-08,2025-07-06,Closed
CLM-002636,B,2024,2024-04-20,2024-05-07,,Open
CLM-002637,B,2024,2024-04-16,2024-05-01,,Open
CLM-002638,B,2024,2024-02-09,2024-03-10,,Open
CLM-002639,B,2024,2024-07-03,2024-08-01,2025-04-08,Closed
CLM-002640,B,2024,2024-03-10,2024-04-04,,Open
CLM-002641,B,2024,2024-08-18,2024-08-31,,Open
CLM-002642,B,2024,2024-12-09,2025-02-25,,Open
CLM-002643,B,2024,2024-11-29,2024-12-21,,Open
CLM-002644,B,2024,2024-09-01,2024-12-03,,Open
CLM-002645,B,2024,2024-10-22,2024-11-21,,Open
CLM-002646,B,2024,2024-12-03,2025-01-22,,Open
CLM-002647,B,2024,2024-09-06,2024-10-22,,Open
CLM-002648,B,2024,2024-04-04,2024-04-19,,Open
CLM-002649,B,2024,2024-07-02,2024-08-11,,Open
CLM-002650,B,2024,2024-11-09,2025-03-29,,Open
CLM-002651,B,2024,2024-09-01,2024-10-07,2025-07-19,Closed
CLM-002652,B,2024,2024-05-12,2024-07-12,,Open
CLM-002653,B,2024,2024-03-02,2024-04-23,,Open
CLM-002654,B,2024,2024-02-22,2024-03-31,,Open
CLM-002655,B,2024,2024-05-17,2024-06-20,2025-02-08,Closed
CLM-002656,B,2024,2024-10-21,2024-12-06,,Open
CLM-002657,B,2024,2024-07-21,2024-09-14,,Open
CLM-002658,B,2024,2024-01-22,2024-02-01,2025-06-30,Closed
CLM-002659,B,2024,2024-12-02,2025-01-07,2025-12-08,Closed
CLM-002660,B,2024,2024-05-28,2024-06-22,,Open
CLM-002661,B,2024,2024-05-22,2024-06-12,2025-08-07,Closed
CLM-002662,B,2024,2024-10-26,2025-01-18,,Open
CLM-002663,B,2024,2024-05-17,2024-06-02,,Open
CLM-002664,B,2024,2024-08-13,2024-08-22,,Open
CLM-002665,B,2024,2024-12-03,2025-01-28,,Open
CLM-002666,B,2024,2024-07-08,2024-07-17,,Open
CLM-002667,B,2024,2024-08-12,2024-08-18,2025-09-19,Closed
CLM-002668,B,2024,2024-05-09,2024-07-10,2025-02-13,Closed
CLM-002669,B,2024,2024-11-21,2024-12-25,,Open
CLM-002670,B,2024,2024-01-28,2024-03-11,,Open
CLM-002671,B,2024,2024-04-11,2024-05-02,,Open
CLM-002672,B,2024,2024-12-28,2025-01-06,,Open
CLM-002673,B,2024,2024-06-26,2024-07-07,,Open
CLM-002674,B,2024,2024-03-04,2024-03-28,,Open
CLM-002675,B,2024,2024-05-31,2024-06-10,,Open
CLM-002676,B,2024,2024-04-03,2024-05-11,2025-11-21,Closed
CLM-002677,B,2024,2024-07-11,2024-07-31,,Open
CLM-002678,B,2024,2024-03-27,2024-04-30,2024-08-20,Closed
CLM-002679,B,2024,2024-05-26,2024-06-28,2025-09-07,Closed
CLM-002680,B,2024,2024-11-28,2025-01-07,,Open
CLM-002681,B,2024,2024-01-31,2024-03-15,2025-06-01,Closed
CLM-002682,B,2024,2024-10-06,2024-10-28,,Open
CLM-002683,B,2024,2024-01-29,2024-03-03,,Open
CLM-002684,B,2024,2024-06-16,2024-07-22,,Open
CLM-002685,B,2024,2024-09-01,2024-09-05,,Open
CLM-002686,B,2024,2024-12-15,2025-02-03,,Open
CLM-002687,B,2024,2024-04-01,2024-05-04,,Open
CLM-002688,,2024,2024-01-20,2024-03-07,,Open
CLM-002689,B,2024,2024-10-01,2024-10-11,,Open
CLM-002690,B,2024,2024-11-23,2024-12-16,,Open
CLM-002691,B,2024,2024-07-25,2024-08-06,2025-06-18,Closed
CLM-002692,B,2024,2024-01-23,2024-03-17,,Open
CLM-002693,B,2024,2024-07-02,2024-07-11,,Open
CLM-002694,B,2024,2024-05-23,2024-06-06,2025-06-09,Closed
CLM-002695,B,2024,2024-06-14,2024-07-30,,Open
CLM-002696,B,2024,2024-01-20,2024-02-07,,Open
CLM-002697,B,2024,2024-04-26,2024-05-10,,Open
CLM-002698,B,2024,2024-12-31,2025-03-02,,Open
CLM-002699,B,2024,2024-01-17,2024-03-21,2025-11-18,Closed
CLM-002700,B,2024,2024-11-30,2025-01-22,,Open
CLM-002701,B,2024,2024-07-08,2024-09-05,,Open
CLM-002702,B,2024,2024-08-02,2024-08-26,2025-01-06,Closed
CLM-002703,B,2024,2024-12-07,2025-01-01,,Open
CLM-002704,B,2024,2024-03-20,2024-04-06,,Open
CLM-002705,B,2024,2024-12-26,2025-01-29,,Open
CLM-002706,B,2024,2024-04-11,2024-04-30,,Open
CLM-002707,B,2024,2024-05-07,2024-05-28,,Open
CLM-002708,B,2024,2024-06-13,2024-07-31,2025-11-11,Closed
CLM-002709,B,2024,2024-08-08,2024-10-24,,Open
CLM-002710,B,2024,2024-04-28,2024-06-08,,Open
CLM-002711,B,2024,2024-10-17,2025-02-20,,Open
CLM-002712,B,2024,2024-01-08,2024-01-25,2025-07-26,Closed
CLM-002713,B,2024,2024-08-31,2024-09-06,2025-06-24,Closed
CLM-002714,B,2024,2024-08-28,2024-10-20,,Open
CLM-002715,B,2024,2024-07-14,2024-07-30,,Open
CLM-002716,B,2024,2024-08-12,2024-09-05,,Open
CLM-002717,B,2024,2024-09-30,2024-10-07,2025-08-18,Closed
CLM-002718,B,2024,2024-11-26,2024-12-10,,Open
CLM-002719,B,2024,2024-03-20,2024-03-29,,Open
CLM-002720,B,2024,2024-06-23,2024-07-14,2025-02-03,Closed
CLM-002721,B,2024,2024-07-24,2024-08-14,,Open
CLM-002722,B,2024,2024-05-06,2024-06-07,2025-12-22,Closed
CLM-002723,B,2024,2024-12-22,2025-03-12,,Open
CLM-002724,B,2024,2024-07-06,2024-08-26,,Open
CLM-002725,B,2024,2024-08-04,2024-08-12,,Open
CLM-002726,B,2024,2024-03-12,2024-04-29,,Open
CLM-002727,B,2024,2024-06-01,2024-07-03,,Open
CLM-002728,B,2024,2024-08-16,2024-09-12,2025-07-01,Closed
CLM-002729,B,2024,2024-06-05,2024-07-04,,Open
CLM-002730,B,2024,2024-10-08,2024-11-12,,Open
CLM-002731,B,2024,2024-02-20,2024-03-08,,Open
CLM-002732,B,2024,2024-02-26,2024-03-22,,Open
CLM-002733,B,2024,2024-05-04,2024-07-20,,Open
CLM-002734,B,2024,2024-04-26,2024-05-13,,Open
CLM-002735,B,2024,2024-10-25,2024-11-07,,Open
CLM-002736,B,2024,2024-11-13,2024-12-11,,Open
CLM-002737,B,2024,2024-06-21,2024-07-03,,Open
CLM-002738,B,2024,2024-07-04,2024-07-11,,Open
CLM-002739,B,2024,2024-04-17,2024-05-09,,Open
CLM-002740,B,2024,2024-07-13,2024-10-16,,Open
CLM-002741,B,2024,2024-09-15,2024-10-14,,Open
CLM-002742,B,2024,2024-09-21,2024-10-25,,Open
CLM-002743,B,2024,2024-12-20,2024-12-25,,Open
CLM-002744,B,2024,2024-07-30,2024-09-10,,Open
CLM-002745,B,2024,2024-05-04,2024-06-05,,Open
CLM-002746,B,2024,2024-01-26,2024-02-12,,Open
CLM-002747,B,2024,2024-09-08,2024-10-12,,Open
CLM-002748,B,2024,2024-10-21,2024-11-24,,Open
CLM-002749,B,2024,2024-07-21,,,Open
CLM-002750,B,2024,2024-12-03,2025-01-11,2025-12-30,Closed
CLM-002751,B,2024,2024-04-25,2024-07-12,,Open
CLM-002752,B,2024,2024-01-20,2024-02-13,,Open
CLM-002753,B,2024,2024-08-19,2024-09-02,,Open
CLM-002754,B,2024,2024-02-14,2024-03-11,,Open
CLM-002755,B,2024,2024-01-31,2024-03-30,,Open
CLM-002756,B,2024,2024-09-13,2024-09-24,,Open
CLM-002757,B,2024,2024-06-07,2024-07-24,,Open
CLM-002758,B,2024,2024-08-09,2024-08-26,,Open
CLM-002759,B,2024,2024-09-30,2024-11-05,,Open
CLM-002760,B,2024,2024-05-20,2024-06-08,,Open
CLM-002761,B,2024,2024-08-11,2024-08-30,,Open
CLM-002762,B,2024,2024-07-16,2024-10-25,,Open
CLM-002763,B,2024,2024-07-31,2024-08-09,,Open
CLM-002764,B,2024,2024-09-14,2024-10-28,,Open
CLM-002765,B,2024,2024-05-19,2024-09-15,,Open
CLM-002766,B,2024,2024-07-03,2024-08-23,,Open
CLM-002767,B,2024,2024-08-04,2024-08-14,,Open
CLM-002768,B,2024,2024-02-21,2024-03-02,,Open
CLM-002769,B,2024,2024-03-18,2024-04-03,,Open
CLM-002770,B,2024,2024-02-02,2024-03-07,,Open
CLM-002771,B,2024,2024-03-13,2024-04-17,,Open
CLM-002772,B,2024,2024-06-09,2024-06-19,,Open
CLM-002773,B,2024,2024-12-09,2024-12-23,,Open
CLM-002774,B,2024,2024-12-03,2024-12-18,,Open
CLM-002775,B,2024,2024-10-06,2024-10-31,,Open
CLM-002776,B,2024,2024-07-23,2024-12-16,,Open
CLM-002777,B,2024,2024-03-15,2024-03-29,2025-10-06,Closed
CLM-002778,B,2024,2024-05-11,2024-05-24,,Open
CLM-002779,B,2024,2024-10-07,2024-10-19,2025-08-01,Closed
CLM-002780,B,2024,2024-11-28,2025-01-16,,Open
CLM-002781,B,2024,2024-12-18,2025-01-16,,Open
CLM-002782,B,2024,2024-05-22,2024-06-05,,Open
CLM-002783,B,2024,2024-06-27,2024-07-19,,Open
CLM-002784,B,2024,2024-07-05,2024-07-20,,Open
CLM-002785,B,2024,2024-01-21,2024-02-28,,Open
CLM-002786,B,2024,2024-02-12,2024-10-25,,Open
CLM-002787,B,2024,2024-01-17,2024-03-03,2025-02-07,Closed
CLM-002788,B,2024,2024-09-26,2024-10-23,2025-11-04,Closed
CLM-002789,B,2024,2024-03-23,2024-04-09,,Open
CLM-002790,B,2024,2024-09-13,2024-09-23,,Open
CLM-002791,B,2024,2024-05-17,2024-07-09,,Open
CLM-002792,B,2024,2024-10-17,2024-12-07,,Open
CLM-002793,B,2024,2024-02-12,2024-03-03,2025-04-20,Closed
CLM-002794,B,2024,2024-04-29,2024-07-17,,Open
CLM-002795,B,2024,2024-03-15,2024-04-14,2025-10-16,Closed
CLM-002796,B,2024,2024-06-08,2024-08-02,,Open
CLM-002797,B,2024,2024-07-24,2024-08-31,,Open
CLM-002798,B,2024,2024-03-02,2024-03-28,,Open
CLM-002799,B,2024,2024-09-01,2024-09-14,2025-11-30,Closed
CLM-002800,B,2024,2024-12-19,2025-01-14,,Open
CLM-002801,B,2024,2024-01-16,2024-03-14,,Open
CLM-002802,B,2024,2024-02-01,2024-02-20,,Open
CLM-002803,B,2024,2024-12-14,2025-01-25,,Open
CLM-002804,B,2024,2024-08-25,2024-09-06,,Open
CLM-002805,B,2024,2024-12-02,2025-01-26,,Open
CLM-002806,B,2025,2025-09-15,2025-11-06,,Open
CLM-002807,B,2025,2025-05-06,2025-06-07,,Open
CLM-002808,B,2025,2025-01-06,2025-03-19,,Open
CLM-002809,B,2025,2025-04-11,2025-05-03,,Open
CLM-002810,B,2025,2025-06-21,2025-06-30,,Open
CLM-002811,B,2025,2025-08-17,2025-09-29,,Open
CLM-002812,B,2025,2025-10-07,2025-11-09,,Open
CLM-002813,B,2025,2025-07-10,2025-08-23,,Open
CLM-002814,B,2025,2025-02-06,2025-02-16,,Open
CLM-002815,B,2025,2025-05-23,2025-09-25,,Open
CLM-002816,B,2025,2025-09-26,2025-11-17,,Open
CLM-002817,B,2025,2025-08-22,2025-09-14,,Open
CLM-002818,B,2025,2025-08-02,2025-08-16,,Open
CLM-002819,B,2025,2025-07-05,2025-09-14,,Open
CLM-002820,B,2025,2025-07-04,2025-07-16,,Open
CLM-002822,B,2025,2025-08-07,2025-08-25,,Open
CLM-002823,B,2025,2025-08-06,2025-12-02,,Open
CLM-002824,B,2025,2025-05-03,2025-05-28,,Open
CLM-002825,B,2025,2025-06-28,2025-10-12,,Open
CLM-002826,B,2025,2025-09-17,2025-10-03,,Open
CLM-002827,B,2025,2025-11-10,2025-12-10,,Open
CLM-002828,B,2025,2025-10-12,2025-12-08,,Open
CLM-002829,B,2025,2025-08-30,2025-10-19,,Open
CLM-002830,B,2025,2025-10-12,2025-12-23,,Open
CLM-002831,B,2025,2025-01-13,2025-02-02,,Open
CLM-002832,B,2025,2025-04-09,2025-05-11,,Open
CLM-002833,B,2025,2025-03-30,2025-06-19,,Open
CLM-002834,B,2025,2025-08-27,2025-09-13,,Open
CLM-002835,B,2025,2025-10-02,2025-11-18,,Open
CLM-002836,B,2025,2025-02-24,2025-03-21,2025-07-19,Closed
CLM-002837,B,2025,2025-03-12,2025-04-16,,Open
CLM-002838,B,2025,2025-06-30,2025-08-01,,Open
CLM-002840,B,2025,2025-01-01,2025-01-25,,Open
CLM-002841,B,2025,2025-11-18,2025-12-21,,Open
CLM-002842,B,2025,2025-03-12,2025-04-08,,Open
CLM-002843,B,2025,2025-04-09,2025-07-23,,Open
CLM-002844,B,2025,2025-08-19,2025-10-25,,Open
CLM-002845,B,2025,2025-09-24,2025-10-31,,Open
CLM-002846,B,2025,2025-11-16,2025-12-02,,Open
CLM-002847,B,2025,2025-01-03,2025-01-18,,Open
CLM-002848,B,2025,2025-01-18,2025-06-12,,Open
CLM-002849,B,2025,2025-06-24,2025-07-07,,Open
CLM-002850,B,2025,2025-07-23,2025-08-24,,Open
CLM-002851,B,2025,2025-04-06,2025-05-16,,Open
CLM-002852,B,2025,2025-08-21,2025-09-13,,Open
CLM-002853,B,2025,2025-04-07,2025-04-20,,Open
CLM-002854,B,2025,2025-12-07,2025-12-23,,Open
CLM-002855,B,2025,2025-03-06,2025-03-25,,Open
CLM-002856,B,2025,2025-08-28,2025-09-14,,Open
CLM-002857,B,2025,2025-07-13,2025-10-07,,Open
CLM-002858,B,2025,2025-02-07,2025-03-08,,Open
CLM-002859,B,2025,2025-08-09,2025-08-28,,Open
CLM-002860,B,2025,2025-02-23,2025-03-27,,Open
CLM-002861,B,2025,2025-07-16,2025-09-05,,Open
CLM-002862,B,2025,2025-08-21,2025-09-12,,Open
CLM-002863,B,2025,2025-01-27,2025-03-29,,Open
CLM-002864,B,2025,2025-03-20,2025-03-30,,Open
CLM-002865,B,2025,2025-04-18,2025-07-03,,Open
CLM-002867,B,2025,2025-03-22,2025-04-19,,Open
